Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010-2020
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1503.421507,1605.605445,1719.318076,1816.730876,1915.435271,1972.757821,1797.759777,3.679151456
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,54676.70442,55646.61875,56757.91827,59271.05682,61056.58403,61173.90477,58056.80642,1.763883743
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1975.079058,2085.101349,2191.819699,2317.369069,2456.791224,2604.224166,2655.767774,4.77012515
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7574.679931,8066.942635,8572.882133,9117.337711,9688.466859,10228.29281,10430.73005,6.136214267
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2688.267243,2687.480056,2575.455449,2529.385248,2512.192392,2502.652281,2396.036462,-0.031705438
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5754.48538,5734.633422,5673.393455,5672.693089,5639.901997,5574.64389,5121.044643,-0.825056822
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3489.864124,3562.932658,3638.894927,3712.603654,3831.199835,3964.987129,4028.42092,1.448254518
Australia,AUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,56343.06116,56755.72171,57424.25134,57764.06884,58561.19001,58923.20821,58020.45387,0.791547259
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35737.66081,35813.71341,36462.31124,37033.78133,37591.06401,38152.73532,36563.94423,0.969030886
Country List,(Country List),GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,21024.56672,20109.68795,19291.34211,19389.40733,19581.16082,19708.80129,18774.49508,-0.559443979
Argentina,ARG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16459.20496,16727.43474,16207.20083,16492.0664,15898.08653,15422.03615,13761.83735,-1.777606397
Colombia,COL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16640987.32,16933516.53,17052167.75,17024302.92,17196734.6,17521628.12,16156482.85,1.32216449
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,55574.35682,56863.3715,57418.93385,58387.77581,59821.59227,60836.77145,58415.74041,1.018320897
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29190.23438,29719.35456,30162.5784,30597.8031,30915.05802,31255.1224,28066.17125,0.09159263
United Arab Emirates,ARE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,141539.6972,147920.0487,150738.23,152262.8428,151774.7029,154710.6805,143459.8522,1.419659081
Turkey,TUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,18743.31419,19554.54878,19875.72509,21027.37715,21332.17372,21240.88402,21388.69362,3.490443858
Norway,NOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,593928.4035,599615.2725,600724.9186,609736.6897,612502.1555,613564.1007,605290.8509,0.357055537
Greece,GRC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16223.71278,16298.93448,16287.13004,16497.60704,16806.9212,17128.08315,15592.05282,-2.201737037
India,IND,GDP per capita (constant LCU),NY.GDP.PCAP.KN,81257.08084,86779.92885,92925.88091,98190.85795,103525.6433,106623.8184,97918.09674,3.756307549
Singapore,SGP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,75169.53323,76502.97145,78030.78603,81485.84891,83940.59173,84101.88428,79816.49746,1.763883743
Vietnam,VNM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29393553.97,31030929.52,32619135.1,34487588,36562498.68,38756627.63,39523710.76,4.77012515
China,CHN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,46910.3376,49922.32676,53036.58906,56378.8823,59903.52119,63242.86283,64581.4125,6.078168342
Nigeria,NGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,385348.9743,385236.1352,369177.9968,362574.0757,360109.5702,358742.0454,343459.2284,-0.031705438
South Africa,ZAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,79992.36191,79817.33768,79173.76149,78963.71299,79052.95894,78107.41327,72158.84992,-0.725376967
"Egypt, Arab Rep.",EGY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,33821.31897,34529.44803,35265.62115,35979.9545,37129.30563,38425.87839,39040.63426,1.448254518
Australia,AUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,74806.84484,75339.66143,76205.57592,76653.02542,77651.69224,78095.16338,77115.38281,0.807121552
Israel,ISR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,138802.2631,139181.4243,142570.2987,145953.4201,148871.3668,151567.9616,145682.9199,1.424526001
Country List,(Country List),GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,28500.91878,29323.30132,30409.56087,31686.27147,33437.55066,35096.14051,35038.94881,5.680165639
Argentina,ARG,GDP per capita (current LCU),NY.GDP.PCAP.CN,107315.2117,138053.3152,188760.9565,242031.4278,331385.003,485155.3445,605628.0386,26.9905598
Colombia,COL,GDP per capita (current LCU),NY.GDP.PCAP.CN,16243139.49,16933516.53,17930070.36,18819749.25,19890656.37,21079275.75,19710406.26,4.936863492
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63413.51386,2.688009017
United Kingdom,GBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,29041.72232,29719.35456,30736.00118,31746.58224,32716.95374,33743.37133,32077.11971,2.222104517
United Arab Emirates,ARE,GDP per capita (current LCU),NY.GDP.PCAP.CN,160678.5062,141991.3383,140076.007,149267.9956,160999.9192,156821.0496,133255.0291,0.681758865
Turkey,TUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,26607.76206,29937.08031,32902.79166,38632.16683,45649.37602,51753.65275,59840.39757,13.10117509
Norway,NOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,611382.55,599615.2725,591868.7085,624483.984,669042.9593,667269.5206,634532.1802,1.799432956
Greece,GRC,GDP per capita (current LCU),NY.GDP.PCAP.CN,16271.50715,16298.93448,16192.89584,16448.96784,16729.6795,17091.73152,15428.64738,-2.671077281
India,IND,GDP per capita (current LCU),NY.GDP.PCAP.CN,96233.03413,105116.58,116205.8781,127663.6947,139630.094,148936.9763,143084.1132,8.386625199
Singapore,SGP,GDP per capita (current LCU),NY.GDP.PCAP.CN,72937.48277,76502.97145,78535.7543,84478.56859,89936.69791,89547.05378,82502.95868,2.476025902
Vietnam,VNM,GDP per capita (current LCU),NY.GDP.PCAP.CN,42936328.59,45241627.27,48085349.03,52916923.62,58006974.42,62587767.62,64652112.31,9.691325285
China,CHN,GDP per capita (current LCU),NY.GDP.PCAP.CN,46911.71873,49922.32676,53782.99739,59592.25109,65533.7427,70077.69163,72008.29661,8.490091319
Nigeria,NGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,510966.3553,525444.8132,551598.6419,601966.2352,659028.0283,724704.0619,748290.6177,7.755524751
South Africa,ZAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,75789.43748,79817.33782,84678.05769,89075.81309,92704.73218,95717.20933,93090.4913,4.449073366
"Egypt, Arab Rep.",EGY,GDP per capita (current LCU),NY.GDP.PCAP.CN,23555.51916,26436.96032,28686.9669,35979.9545,45084.71454,53015.2605,57214.38566,13.67203483
Australia,AUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,68093.98456,68156.16983,68527.56699,71511.42231,73768.9235,76726.62482,77115.38281,2.654717812
Israel,ISR,GDP per capita (current LCU),NY.GDP.PCAP.CN,135416.0529,139181.4243,143369.3591,146768.7444,151031.2735,156665.4245,152047.43,2.785151001
Country List,(Country List),GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,12112.83496,8813.989806,8710.06329,9928.675897,9151.381732,8897.552966,6796.844542,-5.071108918
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,12334.79825,13789.06042,12790.24247,14613.04182,11795.15939,10056.63794,8579.017773,-1.911358925
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,8114.343921,6175.87603,5870.777957,6376.706716,6729.583332,6424.979492,5334.556042,-1.721539581
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63413.51386,2.688009017
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,47787.2413,45404.56777,41499.5557,40857.75558,43646.95197,43070.49836,41124.53477,0.355405265
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524,0.681758865
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332,-2.298901571
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75826.08188,67389.91205,-2.633557542
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,21587.95755,18076.60676,17911.79938,18536.19072,19747.34258,19133.75776,17622.541,-4.151328999
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1573.885642,1605.605445,1732.554242,1980.66702,1996.915087,2100.751461,1927.707823,3.506399247
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,57562.53079,55646.61875,56848.17539,61176.45636,66679.04649,65640.70795,59797.75218,2.357914293
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724161,7.484753983
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,7636.116601,8016.431435,8094.363367,8816.986905,9905.342004,10143.83817,10434.77519,8.299171841
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,3098.985791,2687.480056,2176.002772,1968.565398,2027.778549,2229.858652,2097.092473,-0.838153906
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654,-3.651969302
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,3379.557986,3562.932658,3519.87324,2444.290387,2537.125185,3019.092283,3569.206841,2.993061391
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,62511.69059,56707.02208,49881.76371,53934.25018,57180.7794,54875.28596,51692.84275,-0.076147301
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,37847.64994,35808.43643,37330.2618,40774.12961,42063.45313,43951.24773,44168.94364,3.611560073
Country List,(Country List),GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.352483145,-4.351475066,-4.069410924,0.50833798,0.988960033,0.651853446,-4.740553195,..
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.57858051,1.629664279,-3.110063898,1.757648183,-3.601609757,-2.994387889,-10.76510773,..
Colombia,COL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.448395232,1.757883717,0.700688638,-0.163409332,1.012856042,1.889274487,-7.791201023,..
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.776837703,2.319441456,0.977012682,1.687321406,2.455679199,1.697011299,-3.979552137,..
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.235458153,1.812661638,1.491364299,1.442929368,1.036855219,1.099995912,-10.20297123,..
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.225677167,4.507817687,1.905205739,1.011430774,-0.320590314,1.934431483,-7.272172975,2.065753485
Turkey,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.168090824,4.328127771,1.642463409,5.794264413,1.449522518,-0.427943737,0.695873101,-22.96946874
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.826056236,0.957500763,0.18505968,1.50014938,0.453550831,0.173378197,-1.348392098,9.062597759
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.147211957,0.463652786,-0.072424584,1.29229029,1.874903163,1.910891048,-8.967905616,4.708197587
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.186679513,6.796759064,7.082227583,5.665781149,5.433077451,2.992664406,-8.164893908,..
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.59715384,1.773907808,1.99706567,4.427820162,3.012477443,0.192150836,-5.095470629,..
Vietnam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.872835171,5.570525948,5.11813729,5.728088412,6.016398379,6.001036651,1.979230846,-9.970340129
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.750760316,6.420736477,6.238215448,6.301863101,6.251700556,5.574533127,2.116522893,-15.63041245
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.51397656,-0.029282305,-4.168388406,-1.788817621,-0.679724708,-0.379752402,-4.260113144,..
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.179700599,-0.218801181,-0.806311267,-0.265300653,0.113021478,-1.196091441,-7.615875502,..
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.61685131,2.093735794,2.1320153,2.025579951,3.194420749,3.492046874,1.599848592,-6.552939325
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.044489641,0.712256478,1.149347464,0.587161103,1.302840712,0.571102988,-1.254598269,..
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.145087737,0.273166454,2.434861136,2.372949592,1.999231494,1.811358909,-3.882774202,..
Country List,(Country List),GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..
Brazil,BRA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,15749.51216,15064.17607,14451.15284,14524.61354,14668.25616,14763.8717,14063.98251,-0.559443979
Argentina,ARG,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,23550.09906,23933.88661,23189.52745,23597.11775,22747.24166,22066.10101,19690.66146,-1.777606397
Colombia,COL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,13852.24205,14095.74836,14194.51566,14171.3205,14314.85558,14585.30249,13448.93225,1.32216449
United States,USA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,57213.26784,58540.29609,59112.24221,60109.65573,61585.75604,62630.87328,60138.44502,1.018320897
United Kingdom,GBR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,44239.15106,45041.05718,45712.78343,46372.3866,46853.20111,47368.58441,42535.58137,0.09159263
United Arab Emirates,ARE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,62452.18451,65267.41513,66510.89366,67183.60531,66968.22118,68263.67553,63299.42297,1.419659081
Turkey,TUR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,24881.72779,25958.64076,26385.00194,27913.81872,28318.4358,28197.24883,28393.4659,3.490443858
Norway,NOR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,62390.1497,62987.53586,63104.10039,64050.75617,64341.2589,64452.81262,63583.73598,0.357055537
Greece,GRC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,28129.96132,28260.38667,28239.91921,28604.86094,29141.17438,29698.03048,27034.73913,-2.201737037
India,IND,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5116.629105,5464.394057,5851.39488,6182.922109,6518.845055,6713.932211,6165.746769,3.756307549
Singapore,SGP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,87959.41675,89519.73571,91307.50362,95350.43567,98222.84604,98411.58206,93397.0488,1.763883743
Vietnam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6098.539148,6438.259854,6767.778832,7155.443187,7585.943155,8041.178384,8200.331867,4.77012515
China,CHN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11851.40422,12612.35165,13399.13732,14243.53261,15133.99562,15977.64522,16315.81574,6.078168342
Nigeria,NGA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5516.385598,5514.770273,5284.893228,5190.356127,5155.075994,5135.499469,4916.721381,-0.031705438
South Africa,ZAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,14040.82591,14010.10442,13897.13937,13860.27017,13875.93525,13709.96637,12665.8324,-0.725376967
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10353.6668,10570.44523,10795.80874,11014.48648,11366.33552,11763.25328,11951.44753,1.448254518
Australia,AUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,47232.87539,47569.2946,48116.03108,48398.5497,49029.10571,49309.1124,48690.48113,0.807121552
Israel,ISR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,37204.50261,37306.13283,38214.48536,39121.29583,39903.4211,40626.21527,39048.79107,1.424526001
Country List,(Country List),"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15718.56495,14744.11363,14256.16339,14524.61354,15020.43822,15388.23492,14829.89042,0.364163393
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19683.77151,20105.19899,20307.87005,23597.11775,23293.39863,22999.27505,20762.99168,1.393655062
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13307.4245,13265.79726,13812.09606,14171.3205,14865.89324,15621.08737,14570.23674,3.057839301
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63413.51386,2.688009017
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41580.60249,42912.87509,44635.29956,46372.3866,47863.2227,49333.71247,45852.68889,2.252619586
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,73619.04466,64901.88005,63968.88804,67183.60531,68576.11552,71150.54214,66746.63494,0.283205418
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24090.23604,25753.39051,26512.01695,27913.81872,27946.36185,27303.22897,28113.73658,4.708859609
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,65892.68928,60368.92087,58939.91261,64050.75617,69710.48451,68345.06942,63287.60701,0.878695402
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26625.06181,26760.3633,27511.80102,28604.86094,29652.93088,30841.70285,28377.39427,0.157336529
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5233.882343,5464.859178,5839.864817,6182.922109,6675.361294,6997.863988,6501.526071,4.282417977
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,84423.19134,86974.74762,89417.34902,95350.43567,100581.158,102573.4018,98483.342,2.684822313
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5745.205254,6102.636869,6572.976234,7155.443187,7768.080218,8381.23932,8646.912276,7.189571217
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12480.33853,12897.50229,13483.37727,14243.53261,15497.35999,16653.33884,17204.35583,6.201320818
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5507.169495,5426.332787,5234.679127,5190.356127,5278.848395,5352.679423,5184.480233,0.97425437
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13602.10264,13701.94539,13748.46142,13860.27017,14209.09383,14289.76,13355.59871,0.337688812
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10895.94317,11512.40214,11192.37301,11014.48648,11639.23909,12260.72054,12602.30927,2.802216912
Australia,AUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,46880.89518,46248.61646,47255.30701,48398.5497,50100.22467,52030.64391,52397.38705,2.863331375
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34366.18102,35469.9502,37843.19463,39121.29583,40690.01183,42296.47503,42390.87755,3.828744724
Country List,(Country List),"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,34236.7093,33107.94274,32876.20094,33212.97479,33207.94903,32929.21136,34683.64976,0.460414573
Argentina,ARG,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,56999.67003,57713.16657,55759.61272,56603.87876,54249.57077,52679.83875,52706.34901,-0.792325389
Colombia,COL,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,29073.65196,29155.79832,29448.86164,29407.35166,29813.43796,30874.89277,32627.70625,2.013502721
United States,USA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,121656.1184,123398.8469,123455.2907,124337.136,126498.0152,127582.9226,130835.6711,0.991628625
United Kingdom,GBR,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,91699.0735,92502.87708,93210.79653,94133.23678,94479.77045,94956.26075,86043.80878,-0.398843773
United Arab Emirates,ARE,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,89203.52649,93217.1714,95720.17618,97884.12315,97683.53982,99862.25567,96628.58666,2.230111245
Turkey,TUR,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,74323.00647,76263.49238,76610.50835,79444.59648,79690.91524,81783.4041,86076.46216,2.916723595
Norway,NOR,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,121974.0495,123637.3178,125115.1887,127641.8345,126887.4806,126466.2083,126410.5093,0.584633926
Greece,GRC,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,86123.99265,84378.14301,82536.49449,81418.46756,80668.85123,79859.05439,73326.64049,-1.488930891
India,IND,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,14837.09477,15882.34055,17043.06852,18059.02054,19099.05921,19574.93219,19419.10172,4.841534125
Singapore,SGP,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,148575.2601,149188.9667,152662.6936,159727.9404,164517.9759,164282.4421,161286.5056,1.562927645
Vietnam,VNM,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,10298.18296,10932.71057,11558.28739,12215.53271,12858.46753,13817.35034,14445.52359,4.918468278
China,CHN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,21584.39367,23054.25617,24577.82575,26242.67156,28023.79893,29859.58635,31234.48808,6.657455612
Nigeria,NGA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,18989.32232,19133.17964,19124.62386,18690.85628,18225.08974,17846.67093,17898.07427,1.576532138
South Africa,ZAF,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,48951.60681,47801.65539,48130.50326,47726.05161,47802.28571,48108.67668,48485.61444,-0.10284759
